DT,Datetime,Month,Year,Timezone,City_Name,Latitude,Longitude,Temp,Feels_like,Temp_Min,Temp_Max,Pressure,Humidity,Wind_Speed,Wind_Deg,Wind_Gust,Clouds_all,Weather_Id,Weaather_main,Weather_Description,Weather_icon
1687669200,2023-06-25 00:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,16.18,15.81,16.18,16.18,1017,75,4.38,7,4.38,93,804,Clouds,overcast clouds,04n
1687672800,2023-06-25 01:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,15.54,15.26,15.54,15.54,1018,81,3.37,4,3.37,90,804,Clouds,overcast clouds,04n
1687676400,2023-06-25 02:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,15.43,15.14,15.43,15.43,1017,81,2.98,7,2.98,99,804,Clouds,overcast clouds,04n
1687680000,2023-06-25 03:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,15.18,14.89,15.18,15.18,1017,82,2.87,4,2.87,99,804,Clouds,overcast clouds,04n
1687683600,2023-06-25 04:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,14.79,14.49,14.79,14.79,1016,83,2.93,7,2.93,97,804,Clouds,overcast clouds,04n
1687687200,2023-06-25 05:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,14.12,13.78,14.12,14.12,1017,84,3.11,15,3.11,84,803,Clouds,broken clouds,04n
1687690800,2023-06-25 06:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,13.83,13.46,13.83,13.83,1017,84,3.07,14,3.07,75,803,Clouds,broken clouds,04n
1687694400,2023-06-25 07:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,14.07,13.67,14.07,14.07,1017,82,3.32,358,3.32,68,803,Clouds,broken clouds,04d
1687698000,2023-06-25 08:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,15.65,15.23,15.65,15.65,1017,75,3.13,7,3.13,40,802,Clouds,scattered clouds,03d
1687701600,2023-06-25 09:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,17.87,17.41,17.87,17.87,1016,65,4.0,23,4.0,52,803,Clouds,broken clouds,04d
1687705200,2023-06-25 10:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,20.55,20.38,20.55,20.55,1016,66,2.79,25,2.79,68,803,Clouds,broken clouds,04d
1687708800,2023-06-25 11:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,20.69,20.22,20.69,20.69,1015,54,2.68,32,2.68,72,803,Clouds,broken clouds,04d
1687712400,2023-06-25 12:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,24.55,24.44,24.55,24.55,1015,53,4.21,44,4.21,77,500,Rain,light rain,10d
1687716000,2023-06-25 13:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,23.55,23.11,23.55,23.55,1013,44,3.1,75,3.1,69,803,Clouds,broken clouds,04d
1687719600,2023-06-25 14:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,24.55,24.24,24.55,24.55,1012,45,1.91,100,1.91,99,804,Clouds,overcast clouds,04d
1687723200,2023-06-25 15:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,23.55,23.06,23.55,23.55,1011,42,1.01,142,1.01,79,500,Rain,light rain,10d
1687726800,2023-06-25 16:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,26.55,26.55,26.55,26.55,1011,47,0.69,184,0.69,84,500,Rain,light rain,10d
1687730400,2023-06-25 17:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,24.55,24.55,24.55,24.55,1012,57,0.64,184,0.64,88,500,Rain,light rain,10d
1687734000,2023-06-25 18:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,19.38,19.07,19.38,19.38,1012,65,1.48,172,1.48,91,500,Rain,light rain,10d
1687737600,2023-06-25 19:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,20.91,20.44,20.91,20.91,1011,53,1.57,88,1.57,98,804,Clouds,overcast clouds,04d
1687741200,2023-06-25 20:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,19.21,18.81,19.21,19.21,1013,62,1.15,119,1.15,97,804,Clouds,overcast clouds,04d
1687744800,2023-06-25 21:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,17.47,17.13,17.47,17.47,1015,71,0.38,78,0.38,92,804,Clouds,overcast clouds,04n
1687748400,2023-06-25 22:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,17.33,16.97,17.33,17.33,1016,71,1.93,14,1.93,92,804,Clouds,overcast clouds,04n
1687752000,2023-06-25 23:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,16.98,16.61,16.98,16.98,1017,72,2.89,7,2.89,93,804,Clouds,overcast clouds,04n
1687755600,2023-06-26 00:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,16.62,16.32,16.62,16.62,1017,76,2.79,16,2.79,94,500,Rain,light rain,10n
1687759200,2023-06-26 01:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,16.08,15.83,16.08,16.08,1017,80,3.3,6,3.3,97,500,Rain,light rain,10n
1687762800,2023-06-26 02:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,15.96,15.7,15.96,15.96,1016,80,2.75,1,2.75,100,804,Clouds,overcast clouds,04n
1687766400,2023-06-26 03:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,15.9,15.63,15.9,15.9,1016,80,2.07,9,2.07,100,804,Clouds,overcast clouds,04n
1687770000,2023-06-26 04:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,15.88,15.59,15.88,15.88,1015,79,2.18,24,2.18,100,804,Clouds,overcast clouds,04n
1687773600,2023-06-26 05:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,15.95,15.66,15.95,15.95,1015,79,1.99,14,1.99,100,804,Clouds,overcast clouds,04n
1687777200,2023-06-26 06:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,15.9,15.58,15.9,15.9,1015,78,1.75,6,1.75,100,804,Clouds,overcast clouds,04n
1687780800,2023-06-26 07:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,15.65,15.31,15.65,15.65,1016,78,1.8,24,1.8,99,804,Clouds,overcast clouds,04d
1687784400,2023-06-26 08:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,16.22,15.88,16.22,16.22,1016,76,1.78,10,1.78,100,804,Clouds,overcast clouds,04d
1687788000,2023-06-26 09:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,17.42,17.05,17.42,17.42,1016,70,2.05,22,2.05,97,804,Clouds,overcast clouds,04d
1687791600,2023-06-26 10:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,17.55,16.98,17.55,17.55,1016,62,1.74,62,1.74,89,804,Clouds,overcast clouds,04d
1687795200,2023-06-26 11:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,20.48,20.1,20.48,20.48,1016,58,3.2,111,3.2,87,500,Rain,light rain,10d
1687798800,2023-06-26 12:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,20.94,20.58,20.94,20.94,1016,57,3.72,118,3.72,88,500,Rain,light rain,10d
1687802400,2023-06-26 13:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,22.55,22.24,22.55,22.55,1015,53,3.8,120,3.8,83,500,Rain,light rain,10d
1687806000,2023-06-26 14:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,24.55,24.42,24.55,24.55,1014,52,3.97,119,3.97,95,500,Rain,light rain,10d
1687809600,2023-06-26 15:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,22.55,22.27,22.55,22.55,1014,54,4.02,107,4.02,96,500,Rain,light rain,10d
1687813200,2023-06-26 16:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,21.55,21.3,21.55,21.55,1014,59,3.4,92,3.4,97,500,Rain,light rain,10d
1687816800,2023-06-26 17:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,15.55,14.78,15.55,15.55,1013,62,2.1,83,2.1,98,500,Rain,light rain,10d
1687820400,2023-06-26 18:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,16.55,15.96,16.55,16.55,1013,65,1.38,57,1.38,98,500,Rain,light rain,10d
1687824000,2023-06-26 19:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,20.44,19.95,20.44,20.44,1013,54,2.79,90,2.79,98,804,Clouds,overcast clouds,04d
1687827600,2023-06-26 20:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,19.1,18.58,19.1,19.1,1014,58,2.05,110,2.05,89,804,Clouds,overcast clouds,04d
1687831200,2023-06-26 21:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,17.52,16.95,17.52,17.52,1015,62,1.14,80,1.14,89,804,Clouds,overcast clouds,04n
1687834800,2023-06-26 22:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,15.88,15.33,15.88,15.88,1016,69,2.25,17,2.25,73,803,Clouds,broken clouds,04n
1687838400,2023-06-26 23:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,15.03,14.52,15.03,15.03,1017,74,3.31,13,3.31,57,803,Clouds,broken clouds,04n
1687842000,2023-06-27 00:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,14.41,13.92,14.41,14.41,1018,77,2.99,14,2.99,48,802,Clouds,scattered clouds,03n
1687845600,2023-06-27 01:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,13.83,13.36,13.83,13.83,1018,80,2.97,6,2.97,35,802,Clouds,scattered clouds,03n
1687849200,2023-06-27 02:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,13.34,12.84,13.34,13.34,1018,81,2.56,7,2.56,18,801,Clouds,few clouds,02n
1687852800,2023-06-27 03:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,12.99,12.49,12.99,12.99,1017,82,2.79,11,2.79,21,801,Clouds,few clouds,02n
1687856400,2023-06-27 04:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,12.66,12.12,12.66,12.66,1017,82,2.63,13,2.63,40,802,Clouds,scattered clouds,03n
1687860000,2023-06-27 05:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,12.32,11.72,12.32,12.32,1017,81,2.43,12,2.43,52,803,Clouds,broken clouds,04n
1687863600,2023-06-27 06:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,12.03,11.38,12.03,12.03,1018,80,2.4,10,2.4,54,803,Clouds,broken clouds,04n
1687867200,2023-06-27 07:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,11.41,10.75,9.55,12.56,1019,82,2.18,346,2.18,7,800,Clear,sky is clear,01d
1687870800,2023-06-27 08:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,13.48,12.76,13.48,13.48,1018,72,2.38,2,2.38,10,800,Clear,clear sky,01d
1687874400,2023-06-27 09:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,16.37,15.58,16.37,16.37,1017,58,2.53,10,2.53,11,801,Clouds,few clouds,02d
1687878000,2023-06-27 10:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,18.55,17.69,18.55,18.55,1016,47,2.44,11,2.44,20,801,Clouds,few clouds,02d
1687881600,2023-06-27 11:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,21.32,20.53,21.32,21.32,1015,39,1.72,43,1.72,39,802,Clouds,scattered clouds,03d
1687885200,2023-06-27 12:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,23.25,22.54,23.25,23.25,1014,35,1.41,117,1.41,47,802,Clouds,scattered clouds,03d
1687888800,2023-06-27 13:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,24.55,23.9,24.55,24.55,1013,32,2.42,154,2.42,39,802,Clouds,scattered clouds,03d
1687892400,2023-06-27 14:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,25.55,24.89,25.55,25.55,1012,28,3.47,164,3.47,84,803,Clouds,broken clouds,04d
1687896000,2023-06-27 15:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,26.55,26.55,26.55,26.55,1010,26,4.42,165,4.42,63,803,Clouds,broken clouds,04d
1687899600,2023-06-27 16:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,25.55,24.87,25.55,25.55,1010,27,4.67,158,4.67,54,803,Clouds,broken clouds,04d
1687903200,2023-06-27 17:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,26.55,26.55,26.55,26.55,1009,30,4.14,126,4.14,55,803,Clouds,broken clouds,04d
1687906800,2023-06-27 18:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,23.06,22.44,23.06,23.06,1010,39,5.77,90,5.77,58,500,Rain,light rain,10d
1687910400,2023-06-27 19:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,19.41,18.92,19.41,19.41,1012,58,6.78,65,6.78,60,500,Rain,light rain,10d
1687914000,2023-06-27 20:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,16.55,15.93,16.55,16.55,1013,64,4.77,48,4.77,48,500,Rain,light rain,10d
1687917600,2023-06-27 21:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,18.38,17.81,18.38,18.38,1013,59,3.75,25,3.75,68,803,Clouds,broken clouds,04n
1687921200,2023-06-27 22:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,17.74,17.19,17.74,17.74,1014,62,3.21,25,3.21,75,803,Clouds,broken clouds,04n
1687924800,2023-06-27 23:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,16.45,15.93,16.45,16.45,1016,68,2.6,31,2.6,69,803,Clouds,broken clouds,04n
1687928400,2023-06-28 00:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,15.82,15.34,15.82,15.82,1016,72,2.23,35,2.23,67,803,Clouds,broken clouds,04n
1687932000,2023-06-28 01:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,16.92,16.42,16.92,16.92,1016,67,1.06,42,1.06,97,804,Clouds,overcast clouds,04n
1687935600,2023-06-28 02:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,16.66,16.16,16.66,16.66,1016,68,0.82,60,0.82,89,804,Clouds,overcast clouds,04n
1687939200,2023-06-28 03:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,16.15,15.65,16.15,16.15,1015,70,0.92,67,0.92,88,804,Clouds,overcast clouds,04n
1687939200,2023-06-28 03:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,16.15,15.65,16.15,16.15,1015,70,0.92,67,0.92,88,804,Clouds,overcast clouds,04n
1687942800,2023-06-28 04:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,14.97,14.51,14.97,14.97,1016,76,1.24,51,1.24,74,803,Clouds,broken clouds,04n
1687946400,2023-06-28 05:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,14.16,13.69,14.16,14.16,1016,79,1.58,22,1.58,60,803,Clouds,broken clouds,04n
1687950000,2023-06-28 06:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,13.72,13.26,13.72,13.72,1016,81,2.31,7,2.31,50,802,Clouds,scattered clouds,03n
1687953600,2023-06-28 07:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,13.11,12.62,13.11,13.11,1016,82,2.54,7,2.54,42,802,Clouds,scattered clouds,03d
1687957200,2023-06-28 08:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,14.62,14.12,14.62,14.62,1016,76,2.78,15,2.78,0,800,Clear,clear sky,01d
1687960800,2023-06-28 09:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,17.35,16.79,17.35,17.35,1015,63,2.86,21,2.86,1,800,Clear,clear sky,01d
1687964400,2023-06-28 10:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,18.55,17.79,18.55,18.55,1015,51,2.44,50,2.44,2,800,Clear,clear sky,01d
1687968000,2023-06-28 11:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,21.82,21.18,21.82,21.82,1014,43,1.94,99,1.94,3,800,Clear,clear sky,01d
1687971600,2023-06-28 12:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,23.42,22.81,23.42,23.42,1013,38,2.75,134,2.75,4,800,Clear,clear sky,01d
1687975200,2023-06-28 13:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,24.55,23.97,24.55,24.55,1012,35,3.0,152,3.0,49,802,Clouds,scattered clouds,03d
1687978800,2023-06-28 14:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,25.55,25.0,25.55,25.55,1011,32,3.41,157,3.41,92,804,Clouds,overcast clouds,04d
1687982400,2023-06-28 15:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,25.55,24.97,25.55,25.55,1010,31,3.98,164,3.98,96,804,Clouds,overcast clouds,04d
1687986000,2023-06-28 16:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,23.55,22.82,23.55,23.55,1009,33,4.42,152,4.42,96,804,Clouds,overcast clouds,04d
1687989600,2023-06-28 17:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,22.55,21.8,22.55,22.55,1009,36,3.89,136,3.89,94,804,Clouds,overcast clouds,04d
1687993200,2023-06-28 18:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,24.4,23.86,24.4,24.4,1009,37,2.78,127,2.78,90,804,Clouds,overcast clouds,04d
1687996800,2023-06-28 19:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,22.49,22.0,22.49,22.49,1010,46,2.73,108,2.73,99,804,Clouds,overcast clouds,04d
1688000400,2023-06-28 20:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,20.59,20.11,20.59,20.59,1011,54,2.37,82,2.37,100,804,Clouds,overcast clouds,04d
1688004000,2023-06-28 21:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,19.26,18.81,19.26,19.26,1012,60,1.91,38,1.91,97,500,Rain,light rain,10n
1688007600,2023-06-28 22:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,18.31,17.89,18.31,18.31,1013,65,1.98,34,1.98,91,804,Clouds,overcast clouds,04n
1688011200,2023-06-28 23:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,17.87,17.49,17.87,17.87,1015,68,2.36,41,2.36,90,804,Clouds,overcast clouds,04n
1688014800,2023-06-29 00:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,16.94,16.6,16.94,16.94,1015,73,2.91,29,2.91,85,804,Clouds,overcast clouds,04n
1688018400,2023-06-29 01:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,16.64,16.27,16.64,16.64,1016,73,2.81,17,2.81,80,803,Clouds,broken clouds,04n
1688022000,2023-06-29 02:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,16.5,16.11,16.5,16.5,1015,73,2.84,15,2.84,96,804,Clouds,overcast clouds,04n
1688025600,2023-06-29 03:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,16.18,15.76,16.18,16.18,1014,73,2.71,14,2.71,96,804,Clouds,overcast clouds,04n
1688029200,2023-06-29 04:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,15.94,15.5,15.94,15.94,1014,73,2.87,17,2.87,95,804,Clouds,overcast clouds,04n
1688032800,2023-06-29 05:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,15.48,15.04,15.48,15.48,1015,75,2.12,4,2.12,90,804,Clouds,overcast clouds,04n
1688036400,2023-06-29 06:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,15.16,14.72,15.16,15.16,1015,76,1.97,6,1.97,88,804,Clouds,overcast clouds,04n
1688040000,2023-06-29 07:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,15.55,15.22,15.55,15.55,1016,79,2.81,4,2.81,85,804,Clouds,overcast clouds,04d
1688043600,2023-06-29 08:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,15.3,14.82,15.3,15.3,1016,74,2.56,8,2.56,51,803,Clouds,broken clouds,04d
1688047200,2023-06-29 09:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,17.05,16.53,17.05,17.05,1016,66,2.21,9,2.21,69,803,Clouds,broken clouds,04d
1688050800,2023-06-29 10:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,18.55,18.13,18.55,18.55,1016,64,2.05,55,2.05,76,803,Clouds,broken clouds,04d
1688054400,2023-06-29 11:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,19.48,19.0,19.48,19.48,1015,58,1.59,78,1.59,81,803,Clouds,broken clouds,04d
1688058000,2023-06-29 12:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,20.91,20.47,20.91,20.91,1014,54,2.15,124,2.15,80,803,Clouds,broken clouds,04d
1688061600,2023-06-29 13:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,22.55,22.64,22.55,22.55,1015,68,2.64,60,2.64,93,500,Rain,light rain,10d
1688065200,2023-06-29 14:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,22.55,22.69,22.55,22.55,1014,70,2.06,42,2.06,100,500,Rain,light rain,10d
1688068800,2023-06-29 15:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,23.55,23.79,23.55,23.55,1013,70,1.95,25,1.95,100,500,Rain,light rain,10d
1688072400,2023-06-29 16:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,24.55,24.76,24.55,24.55,1013,65,2.55,33,2.55,100,804,Clouds,overcast clouds,04d
1688076000,2023-06-29 17:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,18.55,18.0,18.55,18.55,1012,59,2.52,48,2.52,99,804,Clouds,overcast clouds,04d
1688079600,2023-06-29 18:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,21.12,20.75,21.12,21.12,1011,56,2.15,87,2.15,97,804,Clouds,overcast clouds,04d
1688083200,2023-06-29 19:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,20.24,19.91,20.24,20.24,1012,61,3.63,131,3.63,87,500,Rain,light rain,10d
1688086800,2023-06-29 20:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,17.72,17.48,17.72,17.72,1014,74,3.07,163,3.07,91,500,Rain,light rain,10d
1688090400,2023-06-29 21:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,16.95,16.74,16.95,16.95,1015,78,3.1,197,3.1,95,500,Rain,light rain,10n
1688094000,2023-06-29 22:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,16.11,16.0,16.11,16.11,1017,85,2.46,202,2.46,97,500,Rain,light rain,10n
1688097600,2023-06-29 23:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,14.55,14.33,14.55,14.55,1018,87,1.29,212,1.29,97,804,Clouds,overcast clouds,04n
1688101200,2023-06-30 00:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,15.84,15.7,15.84,15.84,1017,85,0.22,270,0.22,98,804,Clouds,overcast clouds,04n
1688104800,2023-06-30 01:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,16.18,16.05,16.18,16.18,1017,84,0.49,139,0.49,96,500,Rain,light rain,10n
1688108400,2023-06-30 02:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,16.12,15.98,16.12,16.12,1016,84,0.39,126,0.39,100,500,Rain,light rain,10n
1688112000,2023-06-30 03:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,15.97,15.84,15.97,15.97,1016,85,0.56,108,0.56,100,804,Clouds,overcast clouds,04n
1688115600,2023-06-30 04:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,15.69,15.56,15.69,15.69,1016,86,0.79,76,0.79,100,804,Clouds,overcast clouds,04n
1688119200,2023-06-30 05:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,15.32,15.18,15.32,15.32,1016,87,0.53,54,0.53,99,804,Clouds,overcast clouds,04n
1688122800,2023-06-30 06:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,14.44,14.26,14.44,14.44,1016,89,1.29,20,1.29,90,804,Clouds,overcast clouds,04n
1688126400,2023-06-30 07:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,14.55,14.36,14.55,14.55,1017,88,1.35,12,1.35,87,804,Clouds,overcast clouds,04d
1688130000,2023-06-30 08:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,15.61,15.39,15.61,15.61,1017,83,1.4,358,1.4,35,802,Clouds,scattered clouds,03d
1688133600,2023-06-30 09:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,17.52,17.23,17.52,17.52,1017,73,1.09,24,1.09,56,803,Clouds,broken clouds,04d
1688137200,2023-06-30 10:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,19.55,19.26,19.55,19.55,1016,65,1.12,94,1.12,66,803,Clouds,broken clouds,04d
1688140800,2023-06-30 11:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,21.46,21.12,21.46,21.46,1016,56,2.35,153,2.35,55,803,Clouds,broken clouds,04d
1688144400,2023-06-30 12:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,23.37,23.02,23.37,23.37,1015,48,3.74,154,3.74,57,500,Rain,light rain,10d
1688148000,2023-06-30 13:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,22.55,22.14,22.55,22.55,1014,49,4.47,169,4.47,66,500,Rain,light rain,10d
1688151600,2023-06-30 14:00:00 -0600 UTC,Jun,2023,-21600,Puebla,19.03793,-98.20346,23.55,23.08,23.55,23.55,1013,43,4.51,188,4.51,88,500,Rain,light rain,10d
